tahun,kode_prov,nama_prov,kelas_kode,kelas,jenis_bbm,n_tertimbang,pct_dalam_kelas
2019,11,ACEH,1,Poor,Pertalite,244038,29.7812
2019,11,ACEH,1,Poor,Pertamax,134902,16.4628
2019,11,ACEH,1,Poor,Premium,261605,31.925
2019,11,ACEH,1,Poor,Tidak beli,178892,21.8311
2019,11,ACEH,2,Vulnerable,Pertalite,807851,53.0907
2019,11,ACEH,2,Vulnerable,Pertamax,85185,5.5982
2019,11,ACEH,2,Vulnerable,Pertamax Turbo,1072,0.0705
2019,11,ACEH,2,Vulnerable,Premium,444527,29.2136
2019,11,ACEH,2,Vulnerable,Tidak beli,183009,12.0271
2019,11,ACEH,3,Lower AMC,Pertalite,720906,41.9876
2019,11,ACEH,3,Lower AMC,Pertamax,512229,29.8337
2019,11,ACEH,3,Lower AMC,Pertamax Turbo,5063,0.2949
2019,11,ACEH,3,Lower AMC,Premium,379960,22.13
2019,11,ACEH,3,Lower AMC,Tidak beli,98791,5.7539
2019,11,ACEH,4,Upper AMC,Pertalite,306170,42.4562
2019,11,ACEH,4,Upper AMC,Pertamax,303953,42.1487
2019,11,ACEH,4,Upper AMC,Pertamax Turbo,3998,0.5544
2019,11,ACEH,4,Upper AMC,Premium,67003,9.2912
2019,11,ACEH,4,Upper AMC,Tidak beli,40020,5.5495
2019,11,ACEH,5,Lower MC,Pertalite,284174,52.7753
2019,11,ACEH,5,Lower MC,Pertamax,168967,31.3797
2019,11,ACEH,5,Lower MC,Pertamax Turbo,2801,0.5202
2019,11,ACEH,5,Lower MC,Premium,60212,11.1823
2019,11,ACEH,5,Lower MC,Tidak beli,22306,4.1426
2019,11,ACEH,6,Middle MC,Pertalite,19852,74.7609
2019,11,ACEH,6,Middle MC,Pertamax,2447,9.2152
2019,11,ACEH,6,Middle MC,Pertamax Turbo,68,0.2561
2019,11,ACEH,6,Middle MC,Premium,3361,12.6572
2019,11,ACEH,6,Middle MC,Tidak beli,826,3.1106
2019,11,ACEH,7,Upper MC,Pertalite,937,52.8781
2019,11,ACEH,7,Upper MC,Pertamax,431,24.3228
2019,11,ACEH,7,Upper MC,Premium,404,22.7991
2019,11,ACEH,8,Upper Class,Pertalite,2467,85.452
2019,11,ACEH,8,Upper Class,Pertamax,411,14.2362
2019,11,ACEH,8,Upper Class,Premium,9,0.3117
2019,12,SUMATERA UTARA,1,Poor,Pertalite,366388,28.5786
2019,12,SUMATERA UTARA,1,Poor,Pertamax,142597,11.1227
2019,12,SUMATERA UTARA,1,Poor,Premium,215588,16.8161
2019,12,SUMATERA UTARA,1,Poor,Tidak beli,557464,43.4827
2019,12,SUMATERA UTARA,2,Vulnerable,Pertalite,1820039,50.6856
2019,12,SUMATERA UTARA,2,Vulnerable,Pertamax,260545,7.2558
2019,12,SUMATERA UTARA,2,Vulnerable,Pertamax Turbo,6252,0.1741
2019,12,SUMATERA UTARA,2,Vulnerable,Premium,746831,20.7982
2019,12,SUMATERA UTARA,2,Vulnerable,Tidak beli,757175,21.0863
2019,12,SUMATERA UTARA,3,Lower AMC,Pertalite,1839591,33.6137
2019,12,SUMATERA UTARA,3,Lower AMC,Pertamax,1583646,28.937
2019,12,SUMATERA UTARA,3,Lower AMC,Pertamax Turbo,23135,0.4227
2019,12,SUMATERA UTARA,3,Lower AMC,Premium,1334103,24.3772
2019,12,SUMATERA UTARA,3,Lower AMC,Tidak beli,692268,12.6494
2019,12,SUMATERA UTARA,4,Upper AMC,Pertalite,1105653,46.9013
2019,12,SUMATERA UTARA,4,Upper AMC,Pertamax,809258,34.3284
2019,12,SUMATERA UTARA,4,Upper AMC,Pertamax Turbo,18559,0.7873
2019,12,SUMATERA UTARA,4,Upper AMC,Premium,235371,9.9843
2019,12,SUMATERA UTARA,4,Upper AMC,Tidak beli,188561,7.9987
2019,12,SUMATERA UTARA,5,Lower MC,Pertalite,1000947,59.7682
2019,12,SUMATERA UTARA,5,Lower MC,Pertamax,391712,23.3898
2019,12,SUMATERA UTARA,5,Lower MC,Pertamax Turbo,20174,1.2046
2019,12,SUMATERA UTARA,5,Lower MC,Premium,141495,8.4489
2019,12,SUMATERA UTARA,5,Lower MC,Tidak beli,120388,7.1886
2019,12,SUMATERA UTARA,6,Middle MC,Pertalite,72621,68.1024
2019,12,SUMATERA UTARA,6,Middle MC,Pertamax,26270,24.6354
2019,12,SUMATERA UTARA,6,Middle MC,Pertamax Turbo,333,0.3123
2019,12,SUMATERA UTARA,6,Middle MC,Premium,1871,1.7546
2019,12,SUMATERA UTARA,6,Middle MC,Tidak beli,5540,5.1953
2019,12,SUMATERA UTARA,7,Upper MC,Pertalite,10516,66.1051
2019,12,SUMATERA UTARA,7,Upper MC,Pertamax,2060,12.9495
2019,12,SUMATERA UTARA,7,Upper MC,Premium,3332,20.9454
2019,12,SUMATERA UTARA,8,Upper Class,Pertalite,19184,75.6199
2019,12,SUMATERA UTARA,8,Upper Class,Pertamax,2462,9.7048
2019,12,SUMATERA UTARA,8,Upper Class,Premium,1465,5.7748
2019,12,SUMATERA UTARA,8,Upper Class,Tidak beli,2258,8.9006
2019,13,SUMATERA BARAT,1,Poor,Pertalite,173969,49.9594
2019,13,SUMATERA BARAT,1,Poor,Pertamax,1976,0.5675
2019,13,SUMATERA BARAT,1,Poor,Pertamax Turbo,574,0.1648
2019,13,SUMATERA BARAT,1,Poor,Premium,69338,19.9121
2019,13,SUMATERA BARAT,1,Poor,Tidak beli,102364,29.3963
2019,13,SUMATERA BARAT,2,Vulnerable,Pertalite,400117,29.6344
2019,13,SUMATERA BARAT,2,Vulnerable,Pertamax,240667,17.8248
2019,13,SUMATERA BARAT,2,Vulnerable,Premium,495374,36.6895
2019,13,SUMATERA BARAT,2,Vulnerable,Tidak beli,214021,15.8513
2019,13,SUMATERA BARAT,3,Lower AMC,Pertalite,601056,28.8417
2019,13,SUMATERA BARAT,3,Lower AMC,Pertamax,805113,38.6333
2019,13,SUMATERA BARAT,3,Lower AMC,Pertamax Turbo,18096,0.8683
2019,13,SUMATERA BARAT,3,Lower AMC,Premium,482226,23.1396
2019,13,SUMATERA BARAT,3,Lower AMC,Tidak beli,177495,8.5171
2019,13,SUMATERA BARAT,4,Upper AMC,Pertalite,321845,35.1213
2019,13,SUMATERA BARAT,4,Upper AMC,Pertamax,362512,39.5591
2019,13,SUMATERA BARAT,4,Upper AMC,Pertamax Turbo,9631,1.051
2019,13,SUMATERA BARAT,4,Upper AMC,Premium,154680,16.8794
2019,13,SUMATERA BARAT,4,Upper AMC,Tidak beli,67713,7.3892
2019,13,SUMATERA BARAT,5,Lower MC,Pertalite,267353,39.3603
2019,13,SUMATERA BARAT,5,Lower MC,Pertamax,196944,28.9945
2019,13,SUMATERA BARAT,5,Lower MC,Pertamax Turbo,12470,1.8359
2019,13,SUMATERA BARAT,5,Lower MC,Premium,160223,23.5884
2019,13,SUMATERA BARAT,5,Lower MC,Tidak beli,42256,6.221
2019,13,SUMATERA BARAT,6,Middle MC,Pertalite,15557,44.1647
2019,13,SUMATERA BARAT,6,Middle MC,Pertamax,11364,32.2612
2019,13,SUMATERA BARAT,6,Middle MC,Premium,7063,20.0511
2019,13,SUMATERA BARAT,6,Middle MC,Tidak beli,1241,3.5231
2019,13,SUMATERA BARAT,7,Upper MC,Pertalite,2437,40.6234
2019,13,SUMATERA BARAT,7,Upper MC,Pertamax,909,15.1525
2019,13,SUMATERA BARAT,7,Upper MC,Premium,2340,39.0065
2019,13,SUMATERA BARAT,7,Upper MC,Tidak beli,313,5.2175
2019,13,SUMATERA BARAT,8,Upper Class,Pertalite,2840,39.8261
2019,13,SUMATERA BARAT,8,Upper Class,Pertamax,2503,35.1003
2019,13,SUMATERA BARAT,8,Upper Class,Premium,1788,25.0736
2019,14,RIAU,1,Poor,Pertalite,245152,49.9576
2019,14,RIAU,1,Poor,Pertamax,6437,1.3117
2019,14,RIAU,1,Poor,Pertamax Turbo,2974,0.606
2019,14,RIAU,1,Poor,Premium,136169,27.7488
2019,14,RIAU,1,Poor,Tidak beli,99988,20.3758
2019,14,RIAU,2,Vulnerable,Pertalite,690746,41.7125
2019,14,RIAU,2,Vulnerable,Pertamax,10826,0.6538
2019,14,RIAU,2,Vulnerable,Pertamax Turbo,2078,0.1255
2019,14,RIAU,2,Vulnerable,Premium,777439,46.9477
2019,14,RIAU,2,Vulnerable,Tidak beli,174879,10.5605
2019,14,RIAU,3,Lower AMC,Pertalite,763543,30.734
2019,14,RIAU,3,Lower AMC,Pertamax,516566,20.7927
2019,14,RIAU,3,Lower AMC,Pertamax Turbo,15295,0.6157
2019,14,RIAU,3,Lower AMC,Premium,1058189,42.594
2019,14,RIAU,3,Lower AMC,Tidak beli,130768,5.2636
2019,14,RIAU,4,Upper AMC,Pertalite,445888,34.7889
2019,14,RIAU,4,Upper AMC,Pertamax,341801,26.6679
2019,14,RIAU,4,Upper AMC,Pertamax Turbo,11755,0.9171
2019,14,RIAU,4,Upper AMC,Premium,438724,34.23
2019,14,RIAU,4,Upper AMC,Tidak beli,43527,3.396
2019,14,RIAU,5,Lower MC,Pertalite,396457,44.385
2019,14,RIAU,5,Lower MC,Pertamax,268254,30.0321
2019,14,RIAU,5,Lower MC,Pertamax Turbo,26340,2.9489
2019,14,RIAU,5,Lower MC,Premium,167320,18.7322
2019,14,RIAU,5,Lower MC,Tidak beli,34852,3.9018
2019,14,RIAU,6,Middle MC,Pertalite,45919,45.7128
2019,14,RIAU,6,Middle MC,Pertamax,45651,45.446
2019,14,RIAU,6,Middle MC,Pertamax Turbo,4054,4.0358
2019,14,RIAU,6,Middle MC,Premium,2546,2.5346
2019,14,RIAU,6,Middle MC,Tidak beli,2281,2.2708
2019,14,RIAU,7,Upper MC,Pertalite,3512,25.9514
2019,14,RIAU,7,Upper MC,Pertamax,5378,39.7399
2019,14,RIAU,7,Upper MC,Pertamax Turbo,1804,13.3304
2019,14,RIAU,7,Upper MC,Premium,1165,8.6086
2019,14,RIAU,7,Upper MC,Tidak beli,1674,12.3698
2019,14,RIAU,8,Upper Class,Pertalite,4355,35.5046
2019,14,RIAU,8,Upper Class,Pertamax,6232,50.8071
2019,14,RIAU,8,Upper Class,Pertamax Turbo,1417,11.5523
2019,14,RIAU,8,Upper Class,Premium,262,2.136
2019,15,JAMBI,1,Poor,Pertalite,83296,30.3641
2019,15,JAMBI,1,Poor,Pertamax,112153,40.8834
2019,15,JAMBI,1,Poor,Pertamax Turbo,1281,0.467
2019,15,JAMBI,1,Poor,Premium,24964,9.1002
2019,15,JAMBI,1,Poor,Tidak beli,52630,19.1853
2019,15,JAMBI,2,Vulnerable,Pertalite,437777,49.9753
2019,15,JAMBI,2,Vulnerable,Pertamax,157951,18.0312
2019,15,JAMBI,2,Vulnerable,Pertamax Turbo,408,0.0466
2019,15,JAMBI,2,Vulnerable,Premium,205415,23.4495
2019,15,JAMBI,2,Vulnerable,Tidak beli,74436,8.4974
2019,15,JAMBI,3,Lower AMC,Pertalite,605527,48.1825
2019,15,JAMBI,3,Lower AMC,Pertamax,137283,10.9238
2019,15,JAMBI,3,Lower AMC,Pertamax Turbo,6410,0.5101
2019,15,JAMBI,3,Lower AMC,Premium,448128,35.6581
2019,15,JAMBI,3,Lower AMC,Tidak beli,59389,4.7257
2019,15,JAMBI,4,Upper AMC,Pertalite,285949,42.8307
2019,15,JAMBI,4,Upper AMC,Pertamax,241855,36.2261
2019,15,JAMBI,4,Upper AMC,Pertamax Turbo,6904,1.0341
2019,15,JAMBI,4,Upper AMC,Premium,113653,17.0235
2019,15,JAMBI,4,Upper AMC,Tidak beli,19265,2.8856
2019,15,JAMBI,5,Lower MC,Pertalite,233766,46.9913
2019,15,JAMBI,5,Lower MC,Pertamax,147620,29.6743
2019,15,JAMBI,5,Lower MC,Pertamax Turbo,5388,1.0831
2019,15,JAMBI,5,Lower MC,Premium,95311,19.1593
2019,15,JAMBI,5,Lower MC,Tidak beli,15382,3.0921
2019,15,JAMBI,6,Middle MC,Pertalite,11760,41.6327
2019,15,JAMBI,6,Middle MC,Pertamax,7147,25.3018
2019,15,JAMBI,6,Middle MC,Premium,8032,28.4349
2019,15,JAMBI,6,Middle MC,Tidak beli,1308,4.6306
2019,15,JAMBI,7,Upper MC,Pertalite,1106,18.1699
2019,15,JAMBI,7,Upper MC,Pertamax,2166,35.584
2019,15,JAMBI,7,Upper MC,Premium,2815,46.2461
2019,15,JAMBI,8,Upper Class,Pertalite,1774,39.7936
2019,15,JAMBI,8,Upper Class,Pertamax,2012,45.1323
2019,15,JAMBI,8,Upper Class,Premium,672,15.074
2019,16,SUMATERA SELATAN,1,Poor,Pertalite,240016,22.3532
2019,16,SUMATERA SELATAN,1,Poor,Pertamax,370036,34.4623
2019,16,SUMATERA SELATAN,1,Poor,Pertamax Turbo,6522,0.6074
2019,16,SUMATERA SELATAN,1,Poor,Premium,134564,12.5322
2019,16,SUMATERA SELATAN,1,Poor,Tidak beli,322605,30.0449
2019,16,SUMATERA SELATAN,2,Vulnerable,Pertalite,778158,39.8982
2019,16,SUMATERA SELATAN,2,Vulnerable,Pertamax,176446,9.0468
2019,16,SUMATERA SELATAN,2,Vulnerable,Premium,707738,36.2875
2019,16,SUMATERA SELATAN,2,Vulnerable,Tidak beli,288019,14.7675
2019,16,SUMATERA SELATAN,3,Lower AMC,Pertalite,1306490,51.7012
2019,16,SUMATERA SELATAN,3,Lower AMC,Pertamax,302969,11.9893
2019,16,SUMATERA SELATAN,3,Lower AMC,Pertamax Turbo,4558,0.1804
2019,16,SUMATERA SELATAN,3,Lower AMC,Premium,693807,27.4557
2019,16,SUMATERA SELATAN,3,Lower AMC,Tidak beli,219179,8.6735
2019,16,SUMATERA SELATAN,4,Upper AMC,Pertalite,421393,28.7266
2019,16,SUMATERA SELATAN,4,Upper AMC,Pertamax,774496,52.7978
2019,16,SUMATERA SELATAN,4,Upper AMC,Pertamax Turbo,17232,1.1747
2019,16,SUMATERA SELATAN,4,Upper AMC,Premium,158240,10.7873
2019,16,SUMATERA SELATAN,4,Upper AMC,Tidak beli,95548,6.5136
2019,16,SUMATERA SELATAN,5,Lower MC,Pertalite,629059,46.2995
2019,16,SUMATERA SELATAN,5,Lower MC,Pertamax,436031,32.0924
2019,16,SUMATERA SELATAN,5,Lower MC,Pertamax Turbo,9928,0.7307
2019,16,SUMATERA SELATAN,5,Lower MC,Premium,217901,16.0378
2019,16,SUMATERA SELATAN,5,Lower MC,Tidak beli,65754,4.8396
2019,16,SUMATERA SELATAN,6,Middle MC,Pertalite,39393,72.8044
2019,16,SUMATERA SELATAN,6,Middle MC,Pertamax,10398,19.2171
2019,16,SUMATERA SELATAN,6,Middle MC,Pertamax Turbo,521,0.9629
2019,16,SUMATERA SELATAN,6,Middle MC,Premium,2585,4.7775
2019,16,SUMATERA SELATAN,6,Middle MC,Tidak beli,1211,2.2381
2019,16,SUMATERA SELATAN,7,Upper MC,Pertalite,2355,38.9707
2019,16,SUMATERA SELATAN,7,Upper MC,Pertamax,1603,26.5266
2019,16,SUMATERA SELATAN,7,Upper MC,Premium,2085,34.5027
2019,16,SUMATERA SELATAN,8,Upper Class,Pertalite,6873,79.3649
2019,16,SUMATERA SELATAN,8,Upper Class,Pertamax,1232,14.2263
2019,16,SUMATERA SELATAN,8,Upper Class,Pertamax Turbo,3,0.0346
2019,16,SUMATERA SELATAN,8,Upper Class,Premium,204,2.3557
2019,16,SUMATERA SELATAN,8,Upper Class,Tidak beli,348,4.0185
2019,17,BENGKULU,1,Poor,Pertalite,161342,53.3711
2019,17,BENGKULU,1,Poor,Pertamax,48348,15.9933
2019,17,BENGKULU,1,Poor,Premium,41778,13.82
2019,17,BENGKULU,1,Poor,Tidak beli,50834,16.8156
2019,17,BENGKULU,2,Vulnerable,Pertalite,239013,45.9001
2019,17,BENGKULU,2,Vulnerable,Pertamax,6526,1.2533
2019,17,BENGKULU,2,Vulnerable,Pertamax Turbo,740,0.1421
2019,17,BENGKULU,2,Vulnerable,Premium,222077,42.6477
2019,17,BENGKULU,2,Vulnerable,Tidak beli,52368,10.0568
2019,17,BENGKULU,3,Lower AMC,Pertalite,289145,46.3355
2019,17,BENGKULU,3,Lower AMC,Pertamax,216806,34.7432
2019,17,BENGKULU,3,Lower AMC,Pertamax Turbo,2730,0.4375
2019,17,BENGKULU,3,Lower AMC,Premium,75215,12.0532
2019,17,BENGKULU,3,Lower AMC,Tidak beli,40129,6.4307
2019,17,BENGKULU,4,Upper AMC,Pertalite,104208,37.7232
2019,17,BENGKULU,4,Upper AMC,Pertamax,122782,44.4469
2019,17,BENGKULU,4,Upper AMC,Pertamax Turbo,3321,1.2022
2019,17,BENGKULU,4,Upper AMC,Premium,36480,13.2057
2019,17,BENGKULU,4,Upper AMC,Tidak beli,9453,3.422
2019,17,BENGKULU,5,Lower MC,Pertalite,143989,58.6418
2019,17,BENGKULU,5,Lower MC,Pertamax,75616,30.7958
2019,17,BENGKULU,5,Lower MC,Pertamax Turbo,1593,0.6488
2019,17,BENGKULU,5,Lower MC,Premium,16471,6.7081
2019,17,BENGKULU,5,Lower MC,Tidak beli,7871,3.2056
2019,17,BENGKULU,6,Middle MC,Pertalite,6682,51.4871
2019,17,BENGKULU,6,Middle MC,Pertamax,4986,38.4189
2019,17,BENGKULU,6,Middle MC,Premium,1243,9.5777
2019,17,BENGKULU,6,Middle MC,Tidak beli,67,0.5163
2019,17,BENGKULU,7,Upper MC,Pertalite,365,58.4936
2019,17,BENGKULU,7,Upper MC,Pertamax,164,26.2821
2019,17,BENGKULU,7,Upper MC,Premium,95,15.2244
2019,17,BENGKULU,8,Upper Class,Pertalite,188,8.4154
2019,17,BENGKULU,8,Upper Class,Pertamax,2046,91.5846
2019,18,LAMPUNG,1,Poor,Pertalite,229585,21.5844
2019,18,LAMPUNG,1,Poor,Pertamax,560137,52.6611
2019,18,LAMPUNG,1,Poor,Pertamax Turbo,28915,2.7184
2019,18,LAMPUNG,1,Poor,Premium,91522,8.6044
2019,18,LAMPUNG,1,Poor,Tidak beli,153504,14.4316
2019,18,LAMPUNG,2,Vulnerable,Pertalite,1195454,53.9225
2019,18,LAMPUNG,2,Vulnerable,Pertamax,173980,7.8476
2019,18,LAMPUNG,2,Vulnerable,Premium,657875,29.6743
2019,18,LAMPUNG,2,Vulnerable,Tidak beli,189675,8.5555
2019,18,LAMPUNG,3,Lower AMC,Pertalite,1376730,51.8338
2019,18,LAMPUNG,3,Lower AMC,Pertamax,560108,21.088
2019,18,LAMPUNG,3,Lower AMC,Pertamax Turbo,26159,0.9849
2019,18,LAMPUNG,3,Lower AMC,Premium,531350,20.0053
2019,18,LAMPUNG,3,Lower AMC,Tidak beli,161699,6.088
2019,18,LAMPUNG,4,Upper AMC,Pertalite,430238,28.8511
2019,18,LAMPUNG,4,Upper AMC,Pertamax,736270,49.3731
2019,18,LAMPUNG,4,Upper AMC,Pertamax Turbo,98786,6.6244
2019,18,LAMPUNG,4,Upper AMC,Premium,151721,10.1742
2019,18,LAMPUNG,4,Upper AMC,Tidak beli,74223,4.9773
2019,18,LAMPUNG,5,Lower MC,Pertalite,316565,34.4369
2019,18,LAMPUNG,5,Lower MC,Pertamax,403626,43.9077
2019,18,LAMPUNG,5,Lower MC,Pertamax Turbo,48944,5.3243
2019,18,LAMPUNG,5,Lower MC,Premium,108152,11.7651
2019,18,LAMPUNG,5,Lower MC,Tidak beli,41973,4.566
2019,18,LAMPUNG,6,Middle MC,Pertalite,10943,19.2601
2019,18,LAMPUNG,6,Middle MC,Pertamax,30259,53.2569
2019,18,LAMPUNG,6,Middle MC,Pertamax Turbo,7415,13.0507
2019,18,LAMPUNG,6,Middle MC,Premium,4922,8.6629
2019,18,LAMPUNG,6,Middle MC,Tidak beli,3278,5.7694
2019,18,LAMPUNG,7,Upper MC,Pertalite,693,3.9949
2019,18,LAMPUNG,7,Upper MC,Pertamax,10843,62.5065
2019,18,LAMPUNG,7,Upper MC,Premium,3842,22.1479
2019,18,LAMPUNG,7,Upper MC,Tidak beli,1969,11.3507
2019,18,LAMPUNG,8,Upper Class,Pertalite,1035,14.7394
2019,18,LAMPUNG,8,Upper Class,Pertamax,5987,85.2606
2019,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Pertalite,38947,56.9584
2019,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Pertamax,8532,12.4777
2019,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Premium,11500,16.8183
2019,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Tidak beli,9399,13.7456
2019,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Pertalite,143174,40.2778
2019,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Pertamax,33683,9.4757
2019,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Premium,160462,45.1413
2019,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Tidak beli,18147,5.1051
2019,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Pertalite,364780,56.6787
2019,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Pertamax,194307,30.191
2019,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Pertamax Turbo,1641,0.255
2019,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Premium,62816,9.7602
2019,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Tidak beli,20049,3.1152
2019,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Pertalite,149046,57.8031
2019,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Pertamax,84435,32.7457
2019,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Pertamax Turbo,1706,0.6616
2019,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Premium,16488,6.3944
2019,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Tidak beli,6176,2.3952
2019,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Pertalite,95944,66.0589
2019,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Pertamax,36088,24.8471
2019,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Pertamax Turbo,1920,1.3219
2019,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Premium,9683,6.6669
2019,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Tidak beli,1605,1.1051
2019,19,KEPULAUAN BANGKA BELITUNG,6,Middle MC,Pertalite,6229,67.1735
2019,19,KEPULAUAN BANGKA BELITUNG,6,Middle MC,Pertamax,1765,19.0338
2019,19,KEPULAUAN BANGKA BELITUNG,6,Middle MC,Premium,1279,13.7927
2019,19,KEPULAUAN BANGKA BELITUNG,7,Upper MC,Pertalite,1221,90.2439
2019,19,KEPULAUAN BANGKA BELITUNG,7,Upper MC,Pertamax,132,9.7561
2019,19,KEPULAUAN BANGKA BELITUNG,8,Upper Class,Pertalite,356,100.0
2019,21,KEPULAUAN RIAU,1,Poor,Pertalite,38005,29.5849
2019,21,KEPULAUAN RIAU,1,Poor,Pertamax,5547,4.318
2019,21,KEPULAUAN RIAU,1,Poor,Pertamax Turbo,22,0.0171
2019,21,KEPULAUAN RIAU,1,Poor,Premium,63430,49.3769
2019,21,KEPULAUAN RIAU,1,Poor,Tidak beli,21457,16.7031
2019,21,KEPULAUAN RIAU,2,Vulnerable,Pertalite,79432,22.0437
2019,21,KEPULAUAN RIAU,2,Vulnerable,Pertamax,4780,1.3265
2019,21,KEPULAUAN RIAU,2,Vulnerable,Pertamax Turbo,213,0.0591
2019,21,KEPULAUAN RIAU,2,Vulnerable,Premium,241120,66.915
2019,21,KEPULAUAN RIAU,2,Vulnerable,Tidak beli,34793,9.6557
2019,21,KEPULAUAN RIAU,3,Lower AMC,Pertalite,147960,23.7427
2019,21,KEPULAUAN RIAU,3,Lower AMC,Pertamax,14249,2.2865
2019,21,KEPULAUAN RIAU,3,Lower AMC,Pertamax Turbo,1757,0.2819
2019,21,KEPULAUAN RIAU,3,Lower AMC,Premium,424798,68.1662
2019,21,KEPULAUAN RIAU,3,Lower AMC,Tidak beli,34416,5.5226
2019,21,KEPULAUAN RIAU,4,Upper AMC,Pertalite,164037,38.2594
2019,21,KEPULAUAN RIAU,4,Upper AMC,Pertamax,13863,3.2334
2019,21,KEPULAUAN RIAU,4,Upper AMC,Pertamax Turbo,2117,0.4938
2019,21,KEPULAUAN RIAU,4,Upper AMC,Premium,223293,52.08
2019,21,KEPULAUAN RIAU,4,Upper AMC,Tidak beli,25440,5.9335
2019,21,KEPULAUAN RIAU,5,Lower MC,Pertalite,284683,48.3961
2019,21,KEPULAUAN RIAU,5,Lower MC,Pertamax,18028,3.0648
2019,21,KEPULAUAN RIAU,5,Lower MC,Pertamax Turbo,965,0.1641
2019,21,KEPULAUAN RIAU,5,Lower MC,Premium,253261,43.0544
2019,21,KEPULAUAN RIAU,5,Lower MC,Tidak beli,31298,5.3207
2019,21,KEPULAUAN RIAU,6,Middle MC,Pertalite,26619,79.5
2019,21,KEPULAUAN RIAU,6,Middle MC,Pertamax,89,0.2658
2019,21,KEPULAUAN RIAU,6,Middle MC,Premium,5879,17.5582
2019,21,KEPULAUAN RIAU,6,Middle MC,Tidak beli,896,2.676
2019,21,KEPULAUAN RIAU,7,Upper MC,Pertalite,5904,81.9886
2019,21,KEPULAUAN RIAU,7,Upper MC,Premium,1297,18.0114
2019,21,KEPULAUAN RIAU,8,Upper Class,Pertalite,3780,57.2467
2019,21,KEPULAUAN RIAU,8,Upper Class,Premium,2823,42.7533
2019,31,DKI JAKARTA,1,Poor,Pertalite,79727,21.8102
2019,31,DKI JAKARTA,1,Poor,Pertamax,64800,17.7268
2019,31,DKI JAKARTA,1,Poor,Pertamax Turbo,4855,1.3281
2019,31,DKI JAKARTA,1,Poor,Premium,81869,22.3962
2019,31,DKI JAKARTA,1,Poor,Tidak beli,134298,36.7387
2019,31,DKI JAKARTA,2,Vulnerable,Pertalite,811516,45.3347
2019,31,DKI JAKARTA,2,Vulnerable,Pertamax,331395,18.5131
2019,31,DKI JAKARTA,2,Vulnerable,Pertamax Turbo,60084,3.3565
2019,31,DKI JAKARTA,2,Vulnerable,Premium,248274,13.8696
2019,31,DKI JAKARTA,2,Vulnerable,Tidak beli,338786,18.926
2019,31,DKI JAKARTA,3,Lower AMC,Pertalite,1677091,49.2939
2019,31,DKI JAKARTA,3,Lower AMC,Pertamax,573828,16.8662
2019,31,DKI JAKARTA,3,Lower AMC,Pertamax Turbo,15578,0.4579
2019,31,DKI JAKARTA,3,Lower AMC,Premium,789721,23.2119
2019,31,DKI JAKARTA,3,Lower AMC,Tidak beli,346009,10.1701
2019,31,DKI JAKARTA,4,Upper AMC,Pertalite,775445,45.3211
2019,31,DKI JAKARTA,4,Upper AMC,Pertamax,192113,11.2281
2019,31,DKI JAKARTA,4,Upper AMC,Pertamax Turbo,6804,0.3977
2019,31,DKI JAKARTA,4,Upper AMC,Premium,611097,35.7157
2019,31,DKI JAKARTA,4,Upper AMC,Tidak beli,125544,7.3375
2019,31,DKI JAKARTA,5,Lower MC,Pertalite,985312,35.1935
2019,31,DKI JAKARTA,5,Lower MC,Pertamax,871718,31.1362
2019,31,DKI JAKARTA,5,Lower MC,Pertamax Turbo,66749,2.3842
2019,31,DKI JAKARTA,5,Lower MC,Premium,611521,21.8424
2019,31,DKI JAKARTA,5,Lower MC,Tidak beli,264396,9.4437
2019,31,DKI JAKARTA,6,Middle MC,Pertalite,58835,21.8372
2019,31,DKI JAKARTA,6,Middle MC,Pertamax,112948,41.9217
2019,31,DKI JAKARTA,6,Middle MC,Pertamax Turbo,894,0.3318
2019,31,DKI JAKARTA,6,Middle MC,Premium,74863,27.7861
2019,31,DKI JAKARTA,6,Middle MC,Tidak beli,21886,8.1232
